Index,canonical_smiles,True label,skin_toxicity,skin_toxicity_note,carcinogenicity,carcinogenicity_note,XGB_ECFP_prob,XGB_MACCS_prob,XGB_RDKIT_prob,BiLSTM_ECFP_prob,BiLSTM_MACCS_prob,BiLSTM_RDKIT_prob,sa_score,pass_ml,Predicted label,pass_toxicity,pass_sa_2,select_for_docking_sa2
9505,COC(=O)C(C)Sc1nc2c(c(=O)[nH]c(=O)n2C)n1CCCc1ccccc1,0,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.108084999,0.106412373,0.043095782,1.84E-05,0.112723537,0.014677648,2.830554994,no,0,yes,no,no
10352,CCOCCCNc1nc2c(c(=O)[nH]c(=O)n2C)n1CCCc1ccccc1,0,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.048298974,0.081243396,0.008758241,2.19E-06,0.057492521,0.027966276,2.427131775,no,0,yes,no,no
11788,Cc1ccc(NCc2nnc(SCC(=O)NCc3ccco3)n2CC2CCCO2)cc1Cl,0,"Non-corrosive, Non-irritant, Sensitizer",1,carcinogen,1,0.052814584,0.029521868,0.012741205,2.92E-07,0.030983953,0.004073924,2.959804267,no,0,no,no,no
2436,COc1c(/C=N/Nc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c(C)nn1-c1ccccc1,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.90949589,0.909055412,0.96169138,0.998966932,0.969645679,0.996184111,2.557029024,yes,1,yes,no,no
14925,C/C(=C\C(=O)c1ccc(F)cc1)NCc1ccc2c(c1)OCO2,0,"Non-corrosive, Non-irritant, Sensitizer",1,carcinogen,1,0.445871532,0.454862356,0.251008391,0.000830037,0.870674372,0.932628632,2.176581032,no,0,no,no,no
9661,O=S(=O)(NCCOc1ccc(F)cc1)c1ccc2c(c1)OCCO2,0,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.326883465,0.192946792,0.077091806,0.523317397,0.573774815,0.093087547,1.990152536,no,0,no,yes,no
1261,Cn1c(O)c(C(=N)COc2cccc(Cl)c2)c(=O)n(C)c1=O,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.504179537,0.728540599,0.887260854,3.75E-07,0.437669426,0.1672775,2.631773944,no,0,yes,no,no
11471,CCOC(=O)c1cnc(SCC(=O)Nc2nc(C)c(C)s2)nc1N,0,"Non-corrosive, Non-irritant, Sensitizer",1,carcinogen,1,0.303083301,0.429604381,0.037508871,0.999762237,0.138666436,0.020425005,2.428811825,no,0,no,no,no
4623,O=C(Nc1ccnn1C1CCN(Cc2cc3ccccc3[nH]2)CC1)C1CCOC1,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.407163054,0.20876582,0.866959095,0.384605587,0.155100793,0.032542422,3.044763699,no,0,yes,no,no
591,CC(=NNc1nc2ccccc2s1)c1ccncn1,1,"Non-corrosive, Irritant, Sensitizer",1,non-carcinogen,0,0.813475668,0.892117143,0.945815623,0.999997318,0.95867455,0.999973118,2.415512955,yes,1,no,no,no
15078,Cc1cc(C)n(C(=O)CCC(=O)Nc2ccc(C)c(C)c2)n1,0,"Non-corrosive, Non-irritant, Non-sensitizer",0,carcinogen,1,0.211577594,0.178927094,0.046179719,3.08E-06,0.253199428,0.146947995,2.108624126,no,0,no,no,no
1754,O=C(Nc1ccc(-c2nc3ccccc3o2)cc1)c1ccc2c(c1)OCO2,1,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.661723554,0.467193604,0.792912185,0.000335249,0.047370207,0.03674807,1.951129039,no,0,no,yes,no
7547,CC(C)[C@@H](C)/C=C/[C@@H](C)[C@H]1CCC2=C3[C@@H](O)[C@@H]4O[C@@]45C[C@@H](O)CC[C@]5(C)[C@H]3CC[C@@]21C,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,carcinogen,1,0.970291197,0.999428093,0.999259651,0.999999464,1,1,5.739410402,yes,1,no,no,no
871,COc1ccc2c(c1)c(CC(=O)NCCOc1ccc(S(N)(=O)=O)cc1)c(C)n2C(=O)c1ccc(Cl)cc1,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.96064204,0.945155203,0.992006242,0.99999994,0.994028628,0.992921412,2.423159044,yes,1,yes,no,no
11727,CC(C)(C)n1nnnc1C(c1cccc(C#N)c1)N1CCN2CCCC2C1,0,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.092905968,0.023809137,0.007605193,4.25E-06,0.003381181,0.004401534,3.367694452,no,0,no,no,no
13578,O=C(Cc1ccccc1)Nc1nc2ccccc2[nH]1,0,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.218681261,0.337975413,0.240217537,0.000350794,0.546830714,0.024041887,1.742087955,no,0,no,yes,no
1094,O=C(NCc1nc(-c2ccccc2)no1)c1ccc2c(c1)OCO2,1,"Non-corrosive, Non-irritant, Sensitizer",1,carcinogen,1,0.3877078,0.598035276,0.735526681,0.000121056,0.735535681,0.013156797,1.990553281,no,0,no,yes,no
2306,CC1(C)Cc2c(ccc3ccccc23)C(=O)N1,1,"Non-corrosive, Irritant, Sensitizer",1,non-carcinogen,0,0.63543427,0.36188823,0.846730053,0.999496639,0.011021296,0.067439519,2.220193505,no,0,no,no,no
2997,COc1ccc2cc3c(N)nn(C(=O)Cc4c[nH]c5ccccc45)c3nc2c1,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,carcinogen,1,0.733132422,0.650180995,0.955907226,0.999918282,0.506473899,0.55612725,2.562453699,yes,1,no,no,no
11258,O=C(O)C1CCN1C1CCCCC1,0,"Non-corrosive, Irritant, Sensitizer",1,non-carcinogen,0,0.201063097,0.175225332,0.192562208,0.000205341,0.914336264,0.984063208,2.63769542,no,0,no,no,no
850,NS(=O)(=O)c1ccc(OCCCCNC(=O)Cc2ccccc2Nc2c(Cl)cccc2Cl)cc1,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.873489261,0.947785854,0.965812624,0.999999225,0.998186529,0.998085558,2.248399362,yes,1,yes,no,no
3586,COc1ccc(S(=O)(=O)c2c(O)c3ccc(C(=O)Nc4ccccc4Cl)cc3[nH]c2=O)cc1,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.92766434,0.853452384,0.978459716,0.501736581,0.92223084,0.999966621,2.298405092,yes,1,yes,no,no
14111,CCN(CC(=O)NCc1cccs1)C(=O)c1cccc(S(=O)(=O)Nc2ccccc2OC)c1,0,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.132564291,0.151638746,0.136001647,0.939746618,0.053103339,0.133524045,2.239140301,no,0,yes,no,no
933,Oc1ccccc1C1=Nc2ncnn2C(c2ccccc2)C1,1,"Non-corrosive, Irritant, Sensitizer",1,non-carcinogen,0,0.496441901,0.513958693,0.927547634,0.000888395,0.301458687,0.011546802,2.854390215,no,0,no,no,no
5274,[O-][n+]1cc(Cl)c(C[C@H](O)c2ccc(OC(F)F)c(OCC3CC3)c2)c(Cl)c1,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.96730864,0.972429633,0.986546516,0.999999762,0.999999762,0.999996781,3.341034022,yes,1,yes,no,no
13832,c1cc(-c2nnc3n2CCCCC3)ccn1,0,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.188220069,0.120117687,0.135301352,1.82E-05,0.148987845,0.753507257,2.167696552,no,0,no,no,no
6152,CCOc1ccc(-c2nn(-c3ccc(Cl)cc3)cc2/C=C2/SC(=O)N(CC(=O)O)C2=O)cc1,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.758263946,0.878160417,0.893006742,0.985531271,0.934958339,0.858933866,2.373258911,yes,1,yes,no,no
15706,CCOc1ccc(-c2nn(-c3ccc(Cl)cc3)cc2/C=C2/SC(=O)NC2=O)cc1,0,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.567988157,0.800576031,0.219686374,0.483791351,0.729832649,0.954991162,2.346607276,no,0,yes,no,no
4894,COCCCn1[nH]c2c3c(ccc2c1=O)C(=O)c1ccccc1C3=O,1,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.844962776,0.500698864,0.902344346,0.999999166,0.213887706,0.466194153,2.519399449,no,0,no,no,no
10913,O=C(CN1C(=O)CSC1=O)N1CCc2ccccc2C1,0,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.165431991,0.101212442,0.02410857,6.99E-06,0.218604803,0.017271509,2.262863164,no,0,no,no,no
10343,CC1(C)CC(=O)C(C=NCCN2CCN(C(=O)Cc3ccc(Cl)cc3)CC2)=C(O)C1,0,"Non-corrosive, Irritant, Non-sensitizer",1,non-carcinogen,0,0.251481086,0.123779163,0.086856768,5.63E-05,0.840931296,0.005559642,2.742263593,no,0,no,no,no
985,COC(=O)c1c(-c2ccccc2)csc1NC(=O)c1ccco1,1,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.463992,0.444874376,0.782565594,0.112828076,0.358819664,0.9607265,2.017048165,no,0,no,no,no
10831,O=C(Nc1scc(-c2ccccc2)c1C(=O)O)c1ccco1,0,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.406648695,0.431480885,0.302846789,8.87E-06,0.369390011,0.95971173,2.032178302,no,0,no,no,no
11128,O=C(CN1CCOCC1)Nc1nc(-c2ccc3c(c2)CCN3S(=O)(=O)c2ccccc2)cs1,0,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.202633843,0.190659553,0.113981627,1.83E-05,0.187698349,0.055035081,2.353188642,no,0,yes,no,no
11075,CCOC(=O)Cn1c(N2CCOCC2)nc2c1c(=O)[nH]c(=O)n2C,0,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.047225665,0.08971855,0.011842592,2.48E-06,0.141804039,0.016658142,2.493537741,no,0,no,no,no
15519,CC(C)CCn1c(N2CCOCC2)nc2c1c(=O)n(CC(N)=O)c(=O)n2C,0,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.105676912,0.202247843,0.014408992,3.83E-07,0.233944312,0.011004869,2.600952989,no,0,no,no,no
11816,O=C(NCc1cccc(F)c1)C1CCN(S(=O)(=O)Cc2ccccc2)CC1,0,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.203740075,0.195709497,0.039606795,0.001458017,0.323134363,0.019909795,1.959662226,no,0,no,yes,no
2961,O=c1c(Br)c(Br)cnn1-c1ccccc1,1,"Non-corrosive, Irritant, Non-sensitizer",1,non-carcinogen,0,0.491109729,0.872224808,0.914320469,0.982947111,0.955969155,0.047685456,2.076304547,no,0,no,no,no
2967,COc1ccc(-n2ncc(Cl)c(Cl)c2=O)cc1,1,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.612218142,0.854551733,0.972001255,0.989911437,0.899316967,0.996066213,1.906483603,yes,1,no,yes,no
2979,COc1cccc(-n2nc(C#N)c(Cl)cc2=O)c1,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.574007511,0.747342885,0.958955169,0.98179996,0.886916101,0.828999341,2.365250811,yes,1,yes,no,no
2982,CC(C)(C)c1ccc(-n2nc(C#N)c(Cl)cc2=O)cc1,1,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.672047436,0.797964931,0.938591182,0.994341552,0.95069021,0.995705903,2.425159385,yes,1,no,no,no
2984,COc1ccc(-n2nc(C#N)c(Cl)cc2=O)cc1,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.664478719,0.843610823,0.958930075,0.999451399,0.878672659,0.981073499,2.283954503,yes,1,yes,no,no
3276,COc1nn(-c2ccccc2)c(=O)c(Cl)c1Cl,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.337301046,0.850659251,0.961806595,0.010726572,0.939916074,0.947512925,2.217692114,no,0,yes,no,no
3280,Cc1cccc(-n2ncc(Cl)c(Cl)c2=O)c1,1,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.571397841,0.801107109,0.965240598,0.977316856,0.831095099,0.826129615,2.009940084,yes,1,no,no,no
12095,CCOC(=O)c1nn(-c2ccccc2)c(=O)c(C#N)c1C,0,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.253584504,0.350078642,0.082147531,0.006730686,0.497326344,0.067459814,2.159022666,no,0,no,no,no
13653,Cc1cccc(NC(=O)c2cc(-c3ccco3)nc3ccccc23)n1,0,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.712992787,0.441164583,0.330727786,0.999999464,0.241354018,0.995328307,2.084286642,no,0,yes,no,no
9892,CCc1ccc2[nH]c(=O)c(CN(Cc3ccc4c(c3)OCO4)Cc3nnnn3C3CCCC3)cc2c1,0,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.076038703,0.019027051,0.081613667,0.025829999,0.018337168,0.023649411,2.750407472,no,0,yes,no,no
12392,Cc1cc(C)c2[nH]c(=O)c(CN(Cc3ccc4c(c3)OCO4)Cc3nnnn3C3CCCC3)cc2c1,0,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.061097566,0.020137805,0.045281418,2.89E-06,0.018158097,0.033057999,2.815960626,no,0,yes,no,no
12513,Cn1c(-c2ccco2)nc2cc3ccccc3cc21,0,"Non-corrosive, Non-irritant, Sensitizer",1,carcinogen,1,0.37664631,0.372385532,0.113716267,0.136157617,0.416342378,0.347187877,2.14513713,no,0,no,no,no
10388,COc1ccc2cc3c(N)c(C(=O)N4CCCC4)sc3nc2c1,0,"Non-corrosive, Non-irritant, Non-sensitizer",0,carcinogen,1,0.346836358,0.621689856,0.093848422,0.001934453,0.50959307,0.129868209,2.242434179,no,0,no,no,no
11832,O=C(O)CCC(=O)Nc1ccc(N2CCCCC2)c(C(=O)O)c1,0,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.134122431,0.200409159,0.094752707,2.32E-05,0.058675114,0.001431555,1.903868379,no,0,no,yes,no
3105,CC(C)CC[n+]1ccn(C2=C([O-])c3ccccc3C(=O)/C2=N\S(=O)(=O)c2ccc(Br)cc2)c1,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.908072829,0.959165812,0.969459474,1,0.98754698,0.992434621,3.392601915,yes,1,yes,no,no
8554,CCCCN(C(=O)c1cnc(C)cn1)c1c(N)n(CCC)c(=O)[nH]c1=O,0,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.188322455,0.157596216,0.026483012,1.67E-05,0.116493933,0.025963876,2.597336965,no,0,no,no,no
1310,COc1ccc(-n2nc([N+](=O)[O-])c(=NCCc3ccc(Cl)cc3)n2O)cc1,1,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.902135968,0.828701079,0.975777626,0.999999762,0.741340756,0.870077014,2.734690537,yes,1,no,no,no
8615,COC(=O)c1cc(NC(=O)COC(=O)CCc2nc3ccccc3c(=O)[nH]2)cc(C(=O)OC)c1,0,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.216945291,0.268380523,0.07506118,0.999805927,0.235979468,0.031829257,2.38868425,no,0,yes,no,no
9387,CCCCN(C(=O)CNC(=O)c1ccco1)C(C(=O)NC1CCCCC1)c1ccc(OC)cc1OC,0,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.049265131,0.187241152,0.018494161,4.44E-06,0.077076107,0.034815412,2.940727149,no,0,yes,no,no
9852,C=CCN(C(=O)CNC(=O)c1ccco1)C(C(=O)NC1CCCCC1)c1ccccc1F,0,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.17427358,0.20105958,0.018171333,6.09E-05,0.21572265,0.008013457,2.943196851,no,0,yes,no,no
15554,C=CCN(C(=O)CNC(=O)c1ccco1)C(C(=O)NC1CCCCC1)c1ccc(OC)cc1OC,0,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.09802863,0.172872916,0.037757665,7.47E-07,0.346275479,0.113113858,3.02376119,no,0,yes,no,no
4075,Cc1ccc(-c2[nH]c(-c3ccccc3)nc2SCC(=O)NCC2CCCO2)cc1,1,"Non-corrosive, Non-irritant, Sensitizer",1,carcinogen,1,0.439167082,0.365216613,0.882619858,0.002487501,0.031063836,0.073539332,2.745679124,no,0,no,no,no
14118,NCCNc1ccc(C(=O)N2c3ccccc3Sc3ccccc32)cc1[N+](=O)[O-],0,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.520716965,0.376298338,0.150084332,0.999996662,0.627408683,0.994154811,2.410689945,no,0,yes,no,no
10446,CC1CCCN(CC(=O)Nc2ccc(S(=O)(=O)NC3CCCCC3)cc2)C1,0,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.158127353,0.043414574,0.042781413,0.000363929,0.222438946,0.001066149,2.47562224,no,0,yes,no,no
5708,COc1ccc2cc(C(=O)NC3CCOCC3)cnc2c1,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.781832516,0.492799699,0.900989413,0.999808073,0.114031494,0.898888409,2.072053204,no,0,yes,no,no
973,c1ccc(-n2c(Sc3cnccn3)nnc2-c2cccs2)cc1,1,"Non-corrosive, Non-irritant, Sensitizer",1,carcinogen,1,0.476231575,0.550750971,0.912590563,0.086332783,0.627300322,0.997896016,2.366371211,no,0,no,no,no
19,CCOC(=O)CN1C(=O)/C(=C/c2ccccc2Br)Oc2ccccc21,1,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.868052959,0.837441683,0.926880538,0.999994755,0.92967391,0.039241701,2.311412666,no,0,no,no,no
12888,CC(=O)N(CCC1(C(C)C)CCOC(C)(C)C1)Cc1ccco1,0,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.28108269,0.10779693,0.115448065,6.80E-07,0.014443276,0.000631309,3.421223064,no,0,no,no,no
11869,OCC1OC(n2nnc3ccccc32)C(O)C(O)C1O,0,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.164872482,0.224975899,0.045973692,0.000563108,0.06365668,0.088537842,3.567101318,no,0,yes,no,no
14151,CC(C)(C)CNC(=S)Nc1ccc2c(c1)CCN2Cc1ccc2ccccc2c1,0,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.29730162,0.150170818,0.10308259,0.001671404,0.033035465,0.178361863,2.311329611,no,0,yes,no,no
9322,CCc1cccc(NC(=O)c2snc3c(=O)[nH]cnc23)c1,0,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.340840131,0.40768531,0.048662871,0.548438728,0.984064043,0.019613916,2.576651313,no,0,yes,no,no
11402,Cc1cccc(NC(=O)c2snc3c(=O)[nH]cnc23)c1,0,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.434950203,0.525300562,0.052307922,0.998038113,0.992529273,0.031649105,2.557261544,no,0,no,no,no
8564,CN(Cc1ccccc1)S(=O)(=O)c1ccc(N2CCCC2=O)cc1,0,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.209243104,0.1267827,0.081948429,0.951581657,0.101773277,0.007304043,1.904605202,no,0,no,yes,no
1120,CCn1cc(S(=O)(=O)CC(=O)Nc2cc(C)ccc2C)c2ccccc21,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.538643062,0.635901392,0.949641526,0.002778567,0.497530878,0.922006309,2.17244872,no,0,yes,no,no
9904,CC1CCC(NC(=O)C2CCN(C(=O)NC3CCCCC3)CC2)CC1,0,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.18083033,0.088379227,0.015921386,0.053067908,0.411684453,0.000175772,2.157687775,no,0,no,no,no
11428,CC1CCCCC1NC(=O)C1CCN(C(=O)NC2CCCCC2)CC1,0,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.214273021,0.088338435,0.015850144,9.09E-06,0.298078448,6.88E-05,2.840447973,no,0,no,no,no
11268,O=C(CCCCCN1C(=O)c2ccccc2C1=O)NCc1ccco1,0,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.132227242,0.086585633,0.078942835,0.000886681,0.1171657,0.073531464,2.012980082,no,0,no,no,no
612,COCCCNc1ccn2nc(-c3ccccc3)cc2n1,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,carcinogen,1,0.35442993,0.548241436,0.788643479,2.16E-06,0.101107948,0.016180616,2.243870171,no,0,no,no,no
8903,Cc1cccc(-c2cc3nc(C)cc(NCCCN(C)C)n3n2)c1,0,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.307265937,0.223186806,0.0425939,0.996673226,0.148011491,0.10526213,2.375612668,no,0,yes,no,no
3859,Cc1ccccc1C(=O)NNC(=S)NC(=O)c1ccc(Cl)cc1Cl,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.943955183,0.93613404,0.981285334,0.999999702,0.909392238,0.999845862,1.972434203,yes,1,yes,yes,yes
3864,Cc1ccc(C(=O)NNC(=S)NC(=O)c2ccc(Cl)cc2Cl)cc1,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.937681019,0.93613404,0.987079561,0.999991596,0.909392238,0.999864221,1.920937,yes,1,yes,yes,yes
3900,Cc1ccc(C(=O)NNC(=S)NC(=O)c2ccc(Cl)cc2)cc1,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.961437225,0.926026046,0.988300562,0.999047339,0.627126217,0.994424164,1.768584965,yes,1,yes,yes,yes
4053,Cc1cccc(C(=O)NC(=S)NNC(=O)c2ccccc2Cl)c1,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.904340088,0.93613404,0.978576839,0.999978662,0.909392238,0.998955548,1.866871023,yes,1,yes,yes,yes
4055,COc1cc(C(=O)NNC(=S)NC(=O)c2ccccc2C)cc(OC)c1OC,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.912928641,0.981183648,0.972121119,0.999991417,0.999913394,0.999209344,2.079812739,yes,1,yes,no,no
4077,Cc1ccccc1C(=O)NNC(=S)NC(=O)c1ccccc1,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.938262582,0.977796733,0.980929136,0.999999285,0.999190688,0.996972144,1.753553134,yes,1,yes,yes,yes
4120,O=C(NNC(=S)NC(=O)c1ccccc1[N+](=O)[O-])c1ccc(Cl)cc1Cl,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.973536551,0.972732782,0.989310384,1,0.958712757,0.999541879,2.142071526,yes,1,yes,no,no
4143,COc1ccccc1C(=O)NNC(=S)NC(=O)c1cc(OC)c(OC)c(OC)c1,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.949335098,0.981183648,0.941617012,0.999999762,0.999913394,0.998993456,2.089456652,yes,1,yes,no,no
4420,COc1ccc(C(=O)NC(=S)NNC(=O)c2ccccc2C)cc1,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.968346238,0.97654891,0.981602848,0.999999523,0.996212125,0.998530626,1.815743711,yes,1,yes,yes,yes
4421,COc1ccc(C(=O)NC(=S)NNC(=O)c2ccc(C)cc2)cc1,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.945500612,0.976471424,0.984240174,0.999995708,0.992309034,0.999921978,1.765015123,yes,1,yes,yes,yes
4422,Cc1cccc(C(=O)NNC(=S)NC(=O)c2ccccc2)c1,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.92057997,0.976302743,0.985044539,0.99999553,0.992641807,0.997202098,1.756025342,yes,1,yes,yes,yes
4427,COc1ccc(C(=O)NNC(=S)NC(=O)c2ccc(Cl)cc2)cc1,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.980974913,0.920447648,0.975049019,0.999871373,0.523825645,0.999084115,1.779594917,yes,1,yes,yes,yes
4428,Cc1ccc(C(=O)NNC(=S)NC(=O)c2ccccc2)cc1,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,carcinogen,1,0.934852898,0.976302743,0.98973453,0.999558747,0.992641807,0.999324441,1.698733531,yes,1,no,yes,no
4438,COc1ccc(C(=O)NC(=S)NNC(=O)c2cccc(C)c2)cc1,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.931149423,0.976471424,0.983290434,0.999999046,0.992309034,0.999965727,1.818031426,yes,1,yes,yes,yes
4454,Cc1ccc(C(=O)NC(=S)NNC(=O)c2ccccc2)cc1,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,carcinogen,1,0.905402839,0.976302743,0.988843679,0.999959767,0.992641807,0.998481691,1.698733531,yes,1,no,yes,no
4456,COc1ccc(C(=O)NNC(=S)NC(=O)c2ccc(OC)cc2)cc1,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.973447084,0.978653193,0.974256456,0.99999547,0.99969393,0.999899209,1.778491896,yes,1,yes,yes,yes
4467,COc1ccc(C(=O)NNC(=S)NC(=O)c2ccccc2)cc1,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.964475513,0.980110705,0.976275682,0.999996603,0.995067716,0.99990052,1.710777406,yes,1,yes,yes,yes
4476,Cc1ccc(C(=O)NC(=S)NNC(=O)c2ccc([N+](=O)[O-])cc2)cc1,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,carcinogen,1,0.976801932,0.984885633,0.989051163,0.999999702,0.999215961,0.999982536,1.924892039,yes,1,no,yes,no
4485,O=C(NNC(=S)NC(=O)c1ccccc1)c1ccc([N+](=O)[O-])cc1,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,carcinogen,1,0.979810655,0.98541522,0.986007512,0.999999762,0.999323845,0.99999243,1.875007316,yes,1,no,yes,no
4501,CCCOc1ccc(C(=O)NNC(=S)NC(=O)c2ccccc2)cc1,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.926569164,0.941647887,0.969608665,0.99998194,0.779886603,0.999860466,1.825042135,yes,1,yes,yes,yes
4519,O=C(NC(=S)NNC(=O)c1ccccc1O)c1ccccc1,1,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.969179809,0.979866862,0.992076635,0.999997795,0.999890864,0.999928892,1.834173481,yes,1,no,yes,no
4520,O=C(NNC(=S)NC(=O)c1cccc([N+](=O)[O-])c1)c1ccc(Br)cc1,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.975008547,0.956632495,0.959941387,0.997631907,0.9924196,0.999109089,2.030989698,yes,1,yes,no,no
4556,O=C(NNC(=S)NC(=O)c1ccccc1Cl)c1cccc([N+](=O)[O-])c1,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.963898838,0.969863594,0.969812751,0.999998391,0.972448707,0.999451697,2.021223143,yes,1,yes,no,no
14022,COc1ccc(C(=O)NC(=S)NNC(=O)c2ccc(NC(C)=O)cc2)cc1Br,0,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.680069804,0.685994565,0.408935785,0.999999642,0.993912578,0.999995828,2.04970185,no,0,yes,no,no
